fips_code,age_group,population
20067,25-39,1136
20067,40-49,1061
20067,50-64,1249
20067,65-74,653
20067,75-99,309
20069,0-4,453
20069,5-11,677
20069,12-15,441
20069,16-17,202
20069,18-24,488
20069,25-39,1126
20069,40-49,632
20069,50-64,1125
20069,65-74,493
20069,75-99,402
20071,0-4,77
20071,5-11,121
20071,12-15,76
20071,16-17,35
20071,18-24,66
20071,25-39,210
20071,40-49,104
20071,50-64,253
20071,65-74,106
20071,75-99,137
20073,0-4,297
20073,5-11,551
20073,12-15,300
20073,16-17,152
20073,18-24,366
20073,25-39,893
20073,40-49,609
20073,50-64,1410
20073,65-74,827
20073,75-99,676
20075,0-4,99
20075,5-11,416
20075,12-15,136
20075,16-17,63
20075,18-24,212
20075,25-39,560
20075,40-49,271
20075,50-64,483
20075,65-74,204
20075,75-99,147
20077,0-4,384
20077,5-11,550
20077,12-15,299
20077,16-17,146
20077,18-24,347
20077,25-39,931
20077,40-49,570
20077,50-64,1122
20077,65-74,618
20077,75-99,627
20079,0-4,2139
20079,5-11,3019
20079,12-15,2194
20079,16-17,1111
20079,18-24,3313
20079,25-39,5671
20079,40-49,3880
20079,50-64,6561
20079,65-74,3267
20079,75-99,3348
20081,0-4,272
20081,5-11,423
20081,12-15,315
20081,16-17,142
20081,18-24,384
20081,25-39,683
20081,40-49,480
20081,50-64,749
20081,65-74,371
20081,75-99,199
20083,0-4,120
20083,5-11,130
20083,12-15,99
20083,16-17,58
20083,18-24,159
20083,25-39,248
20083,40-49,166
20083,50-64,483
20083,65-74,213
20083,75-99,200
20085,0-4,869
20085,5-11,1243
20085,12-15,805
20085,16-17,399
20085,18-24,1020
20085,25-39,2014
20085,40-49,1638
20085,50-64,2780
20085,65-74,1484
20085,75-99,1014
20087,0-4,990
20087,5-11,1736
20087,12-15,1056
20087,16-17,565
20087,18-24,1297
20087,25-39,3084
20087,40-49,2197
20087,50-64,4478
20087,65-74,2022
20087,75-99,1465
20089,0-4,149
20089,5-11,223
20089,12-15,120
20089,16-17,63
20089,18-24,130
20089,25-39,433
20089,40-49,239
20089,50-64,673
20089,65-74,424
20089,75-99,431
20091,0-4,37945
20091,5-11,57133
20091,12-15,33654
20091,16-17,16859
20091,18-24,46737
20091,25-39,124219
20091,40-49,79005
20091,50-64,112784
20091,65-74,49670
20091,75-99,33499
20093,0-4,312
20093,5-11,456
20093,12-15,232
20093,16-17,123
20093,18-24,478
20093,25-39,547
20093,40-49,484
20093,50-64,703
20093,65-74,319
20093,75-99,253
20095,0-4,383
20095,5-11,597
20095,12-15,436
20095,16-17,223
20095,18-24,500
20095,25-39,1023
20095,40-49,896
20095,50-64,1681
20095,65-74,793
20095,75-99,807
20097,0-4,167
20097,5-11,209
20097,12-15,136
20097,16-17,77
20097,18-24,300
20097,25-39,344
20097,40-49,236
20097,50-64,503
20097,65-74,275
20097,75-99,259
20099,0-4,1324
20099,5-11,1799
20099,12-15,1109
20099,16-17,553
20099,18-24,1503
20099,25-39,3565
20099,40-49,2155
20099,50-64,4393
20099,65-74,2120
20099,75-99,1597
20101,0-4,103
20101,5-11,146
20101,12-15,83
20101,16-17,55
20101,18-24,110
20101,25-39,266
20101,40-49,206
20101,50-64,307
20101,65-74,137
20101,75-99,151
20103,0-4,5205
20103,5-11,7500
20103,12-15,4374
20103,16-17,2125
20103,18-24,6972
20103,25-39,16887
20103,40-49,10580
20103,50-64,15709
20103,65-74,6864
20103,75-99,4530
20105,0-4,145
20105,5-11,260
20105,12-15,198
20105,16-17,84
20105,18-24,225
20105,25-39,412
20105,40-49,307
20105,50-64,692
20105,65-74,379
20105,75-99,342
20107,0-4,535
20107,5-11,820
20107,12-15,563
20107,16-17,277
20107,18-24,635
20107,25-39,1566
20107,40-49,1062
20107,50-64,2075
20107,65-74,1256
20107,75-99,881
20109,0-4,197
20109,5-11,229
20109,12-15,181
20109,16-17,85
20109,18-24,198
20109,25-39,542
20109,40-49,211
20109,50-64,596
20109,65-74,278
20109,75-99,288
20111,0-4,1962
20111,5-11,2995
20111,12-15,1683
20111,16-17,807
20111,18-24,5901
20111,25-39,5618
20111,40-49,3516
20111,50-64,5859
20111,65-74,2710
20111,75-99,2200
20113,0-4,1609
20113,5-11,2506
20113,12-15,1584
20113,16-17,816
20113,18-24,2630
20113,25-39,4846
20113,40-49,3101
20113,50-64,5902
20113,65-74,2842
20113,75-99,2731
20115,0-4,608
20115,5-11,1052
20115,12-15,615
20115,16-17,307
20115,18-24,1178
20115,25-39,1744
20115,40-49,1136
20115,50-64,2560
20115,65-74,1401
20115,75-99,1363
20117,0-4,617
20117,5-11,920
20117,12-15,538
20117,16-17,265
20117,18-24,630
20117,25-39,1588
20117,40-49,953
20117,50-64,2157
20117,65-74,1024
20117,75-99,1057
20119,0-4,263
20119,5-11,408
20119,12-15,247
20119,16-17,133
20119,18-24,375
20119,25-39,749
20119,40-49,491
20119,50-64,790
20119,65-74,359
20119,75-99,365
20121,0-4,1903
20121,5-11,3360
20121,12-15,1990
20121,16-17,982
20121,18-24,2482
20121,25-39,5124
20121,40-49,4497
20121,50-64,7385
20121,65-74,3280
20121,75-99,2414
20123,0-4,404
20123,5-11,554
20123,12-15,278
20123,16-17,137
20123,18-24,622
20123,25-39,901
20123,40-49,599
20123,50-64,1198
20123,65-74,708
20123,75-99,744
20125,0-4,2046
20125,5-11,3128
20125,12-15,1726
20125,16-17,820
20125,18-24,2857
20125,25-39,5588
20125,40-49,3428
20125,50-64,6670
20125,65-74,3409
20125,75-99,2849
20127,0-4,317
20127,5-11,448
20127,12-15,304
20127,16-17,133
20127,18-24,323
20127,25-39,958
20127,40-49,437
20127,50-64,1291
20127,65-74,690
20127,75-99,665
20129,0-4,132
20129,5-11,319
20129,12-15,151
20129,16-17,98
20129,18-24,192
20129,25-39,474
20129,40-49,278
20129,50-64,532
20129,65-74,317
20129,75-99,261
20131,0-4,745
20131,5-11,1041
20131,12-15,584
20131,16-17,319
20131,18-24,810
20131,25-39,1573
20131,40-49,1051
20131,50-64,2007
20131,65-74,902
20131,75-99,1090
20133,0-4,1107
20133,5-11,1455
20133,12-15,973
20133,16-17,453
20133,18-24,1342
20133,25-39,2678
20133,40-49,1712
20133,50-64,3293
20133,65-74,1641
20133,75-99,1454
20135,0-4,189
20135,5-11,225
20135,12-15,145
20135,16-17,58
20135,18-24,157
20135,25-39,417
20135,40-49,246
20135,50-64,712
20135,65-74,361
20135,75-99,366
20137,0-4,338
20137,5-11,348
20137,12-15,249
20137,16-17,123
20137,18-24,397
20137,25-39,1130
20137,40-49,609
20137,50-64,1136
20137,65-74,558
20137,75-99,559
20139,0-4,883
20139,5-11,1513
20139,12-15,844
20139,16-17,465
20139,18-24,1184
20139,25-39,2530
20139,40-49,1671
20139,50-64,3686
20139,65-74,1742
20139,75-99,1363
20141,0-4,207
20141,5-11,279
20141,12-15,176
20141,16-17,83
20141,18-24,249
20141,25-39,553
20141,40-49,316
20141,50-64,805
20141,65-74,391
20141,75-99,471
20143,0-4,300
20143,5-11,487
20143,12-15,353
20143,16-17,194
20143,18-24,404
20143,25-39,893
20143,40-49,687
20143,50-64,1347
20143,65-74,631
20143,75-99,526
20145,0-4,321
20145,5-11,461
20145,12-15,227
20145,16-17,215
20145,18-24,449
20145,25-39,1396
20145,40-49,687
20145,50-64,1529
20145,65-74,686
20145,75-99,658
20147,0-4,307
20147,5-11,511
20147,12-15,241
20147,16-17,139
20147,18-24,414
20147,25-39,825
20147,40-49,537
20147,50-64,1147
20147,65-74,669
20147,75-99,550
20149,0-4,1862
20149,5-11,2914
20149,12-15,1485
20149,16-17,769
20149,18-24,1736
20149,25-39,4521
20149,40-49,2923
20149,50-64,4274
20149,65-74,1966
20149,75-99,1397
20151,0-4,744
20151,5-11,904
20151,12-15,521
20151,16-17,241
20151,18-24,939
20151,25-39,1495
20151,40-49,946
20151,50-64,1876
20151,65-74,886
20151,75-99,899
20153,0-4,140
20153,5-11,206
20153,12-15,113
20153,16-17,54
20153,18-24,143
20153,25-39,396
20153,40-49,224
20153,50-64,554
20153,65-74,340
20153,75-99,332
20155,0-4,3541
20155,5-11,5622
20155,12-15,3413
20155,16-17,1674
20155,18-24,5446
20155,25-39,11417
20155,40-49,7028
20155,50-64,12504
20155,65-74,6414
20155,75-99,5706
20157,0-4,242
20157,5-11,381
20157,12-15,235
20157,16-17,112
20157,18-24,274
20157,25-39,620
20157,40-49,421
20157,50-64,1096
20157,65-74,615
20157,75-99,662
20159,0-4,583
20159,5-11,965
20159,12-15,413
20159,16-17,249
20159,18-24,1213
20159,25-39,1511
20159,40-49,989
20159,50-64,1934
20159,65-74,971
20159,75-99,829
20161,0-4,4212
20161,5-11,4558
20161,12-15,2439
20161,16-17,1223
20161,18-24,24877
20161,25-39,17655
20161,40-49,5077
20161,50-64,8325
20161,65-74,3847
20161,75-99,2843
20163,0-4,323
20163,5-11,407
20163,12-15,255
20163,16-17,133
20163,18-24,350
20163,25-39,869
20163,40-49,475
20163,50-64,1124
20163,65-74,565
20163,75-99,553
20165,0-4,185
20165,5-11,250
20165,12-15,141
20165,16-17,85
20165,18-24,177
20165,25-39,480
20165,40-49,313
20165,50-64,641
20165,65-74,344
20165,75-99,407
20167,0-4,399
20167,5-11,595
20167,12-15,303
20167,16-17,149
20167,18-24,460
20167,25-39,1026
20167,40-49,711
20167,50-64,1667
20167,65-74,833
20167,75-99,804
20169,0-4,3491
20169,5-11,4920
20169,12-15,3002
20169,16-17,1428
20169,18-24,4770
20169,25-39,10550
20169,40-49,6065
20169,50-64,11063
20169,65-74,5244
20169,75-99,4168
20171,0-4,339
20171,5-11,541
20171,12-15,301
20171,16-17,133
20171,18-24,382
20171,25-39,789
20171,40-49,684
20171,50-64,857
20171,65-74,443
20171,75-99,448
20173,0-4,36221
20173,5-11,52347
20173,12-15,29816
20173,16-17,14543
20173,18-24,47836
20173,25-39,105755
20173,40-49,59537
20173,50-64,95266
20173,65-74,42094
20173,75-99,29960
20175,0-4,2016
20175,5-11,2914
20175,12-15,1445
20175,16-17,698
20175,18-24,2353
20175,25-39,4778
20175,40-49,2644
20175,50-64,3402
20175,65-74,1106
20175,75-99,993
20177,0-4,11223
20177,5-11,16970
20177,12-15,9335
20177,16-17,4797
20177,18-24,14948
20177,25-39,33772
20177,40-49,19673
20177,50-64,35833
20177,65-74,17723
20177,75-99,13577
20179,0-4,139
20179,5-11,248
20179,12-15,134
20179,16-17,73
20179,18-24,95
20179,25-39,423
20179,40-49,254
20179,50-64,551
20179,65-74,298
20179,75-99,291
20181,0-4,395
20181,5-11,509
20181,12-15,347
20181,16-17,151
20181,18-24,440
20181,25-39,1175
20181,40-49,726
20181,50-64,1080
20181,65-74,593
20181,75-99,521
20183,0-4,188
20183,5-11,258
20183,12-15,180
20183,16-17,83
20183,18-24,217
20183,25-39,499
20183,40-49,325
20183,50-64,886
20183,65-74,474
20183,75-99,517
20185,0-4,261
20185,5-11,343
20185,12-15,247
20185,16-17,119
20185,18-24,324
20185,25-39,638
20185,40-49,429
20185,50-64,938
20185,65-74,418
20185,75-99,463
20187,0-4,151
20187,5-11,248
20187,12-15,153
20187,16-17,62
20187,18-24,163
20187,25-39,411
20187,40-49,163
20187,50-64,350
20187,65-74,147
20187,75-99,204
20189,0-4,419
20189,5-11,663
20189,12-15,398
20189,16-17,168
20189,18-24,434
20189,25-39,1120
20189,40-49,588
20189,50-64,997
20189,65-74,442
20189,75-99,374
20191,0-4,1394
20191,5-11,2281
20191,12-15,1360
20191,16-17,648
20191,18-24,1815
20191,25-39,3828
20191,40-49,2580
20191,50-64,4978
20191,65-74,2280
20191,75-99,1950
20193,0-4,563
20193,5-11,669
20193,12-15,365
20193,16-17,176
20193,18-24,1022
20193,25-39,1442
20193,40-49,822
20193,50-64,1475
20193,65-74,667
20193,75-99,609
20195,0-4,104
20195,5-11,169
20195,12-15,146
20195,16-17,85
20195,18-24,204
20195,25-39,421
20195,40-49,347
20195,50-64,647
20195,65-74,352
20195,75-99,366
20197,0-4,406
20197,5-11,666
20197,12-15,375
20197,16-17,193
20197,18-24,525
20197,25-39,957
20197,40-49,789
20197,50-64,1633
20197,65-74,782
20197,75-99,563
20199,0-4,103
20199,5-11,176
20199,12-15,87
20199,16-17,43
20199,18-24,95
20199,25-39,241
20199,40-49,142
20199,50-64,338
20199,65-74,180
20199,75-99,169
20201,0-4,366
20201,5-11,452
20201,12-15,280
20201,16-17,134
20201,18-24,404
20201,25-39,850
20201,40-49,527
20201,50-64,1171
20201,65-74,622
20201,75-99,687
20203,0-4,114
20203,5-11,207
20203,12-15,109
20203,16-17,105
20203,18-24,95
20203,25-39,364
20203,40-49,260
20203,50-64,476
20203,65-74,219
20203,75-99,181
20205,0-4,585
20205,5-11,737
20205,12-15,519
20205,16-17,244
20205,18-24,606
20205,25-39,1371
20205,40-49,903
20205,50-64,1897
20205,65-74,1027
20205,75-99,799
20207,0-4,186
20207,5-11,271
20207,12-15,152
20207,16-17,77
20207,18-24,163
20207,25-39,534
20207,40-49,287
20207,50-64,716
20207,65-74,434
20207,75-99,337
20209,0-4,13287
20209,5-11,18220
20209,12-15,9825
20209,16-17,4608
20209,18-24,14509
20209,25-39,36167
20209,40-49,19335
20209,50-64,29070
20209,65-74,11916
20209,75-99,7924
21001,0-4,973
21001,5-11,1390
21001,12-15,908
21001,16-17,479
21001,18-24,2274
21001,25-39,3098
21001,40-49,2517
21001,50-64,4013
21001,65-74,2161
21001,75-99,1410
21003,0-4,1352
21003,5-11,1931
21003,12-15,1154
21003,16-17,545
21003,18-24,1545
21003,25-39,3797
21003,40-49,2640
21003,50-64,4352
21003,65-74,2216
21003,75-99,1412
21005,0-4,1434
21005,5-11,2125
21005,12-15,1145
21005,16-17,644
21005,18-24,1692
21005,25-39,3806
21005,40-49,3292
21005,50-64,4812
21005,65-74,2144
21005,75-99,1315
21007,0-4,421
21007,5-11,659
21007,12-15,471
21007,16-17,214
21007,18-24,643
21007,25-39,1221
21007,40-49,1018
21007,50-64,1719
21007,65-74,945
21007,75-99,721
21009,0-4,2814
21009,5-11,4018
21009,12-15,2426
21009,16-17,1222
21009,18-24,3532
21009,25-39,7548
21009,40-49,5578
21009,50-64,9221
21009,65-74,4298
21009,75-99,3227
21011,0-4,830
21011,5-11,1213
21011,12-15,794
21011,16-17,368
21011,18-24,940
21011,25-39,1920
21011,40-49,1717
21011,50-64,2576
21011,65-74,1152
21011,75-99,845
21013,0-4,1603
21013,5-11,2203
21013,12-15,1260
21013,16-17,633
21013,18-24,2170
21013,25-39,4999
21013,40-49,3239
21013,50-64,5705
21013,65-74,3040
21013,75-99,1939
21015,0-4,8689
21015,5-11,13547
21015,12-15,8334
21015,16-17,4017
21015,18-24,10492
21015,25-39,24483
21015,40-49,19114
21015,50-64,25280
21015,65-74,10619
21015,75-99,6245
21017,0-4,1235
21017,5-11,1792
21017,12-15,1010
21017,16-17,499
21017,18-24,1463
21017,25-39,3690
21017,40-49,2400
21017,50-64,4170
21017,65-74,2187
21017,75-99,1613
21019,0-4,2772
21019,5-11,4096
21019,12-15,2086
21019,16-17,1206
21019,18-24,3413
21019,25-39,8934
21019,40-49,5930
21019,50-64,10231
21019,65-74,5117
21019,75-99,3897
21021,0-4,1506
21021,5-11,2256
21021,12-15,1513
21021,16-17,707
21021,18-24,3964
21021,25-39,4896
21021,40-49,3674
21021,50-64,5895
21021,65-74,3080
21021,75-99,2481
21023,0-4,530
21023,5-11,782
21023,12-15,449
21023,16-17,229
21023,18-24,590
21023,25-39,1371
21023,40-49,1189
21023,50-64,1825
21023,65-74,802
21023,75-99,539
21025,0-4,815
21025,5-11,893
21025,12-15,617
21025,16-17,317
21025,18-24,1128
21025,25-39,2358
21025,40-49,1755
21025,50-64,2957
21025,65-74,1378
21025,75-99,759
21027,0-4,1156
21027,5-11,1630
21027,12-15,1267
21027,16-17,571
21027,18-24,1501
21027,25-39,3225
21027,40-49,2464
21027,50-64,4473
21027,65-74,2445
21027,75-99,1443
21029,0-4,4084
21029,5-11,6787
21029,12-15,4528
21029,16-17,2307
21029,18-24,6568
21029,25-39,15363
21029,40-49,11363
21029,50-64,16889
21029,65-74,7790
21029,75-99,4492
21031,0-4,744
21031,5-11,1128
21031,12-15,666
21031,16-17,353
21031,18-24,884
21031,25-39,2432
21031,40-49,1570
21031,50-64,2681
21031,65-74,1373
21031,75-99,933
21033,0-4,695
21033,5-11,1207
21033,12-15,629
21033,16-17,303
21033,18-24,910
21033,25-39,2149
21033,40-49,1507
21033,50-64,2648
21033,65-74,1505
21033,75-99,1148
21035,0-4,1978
21035,5-11,2744
21035,12-15,1549
21035,16-17,768
21035,18-24,7642
21035,25-39,6793
21035,40-49,3904
21035,50-64,6923
21035,65-74,3780
21035,75-99,2756
21037,0-4,5388
21037,5-11,7706
21037,12-15,4292
21037,16-17,2291
21037,18-24,9479
21037,25-39,19375
21037,40-49,10790
21037,50-64,19423
21037,65-74,8290
21037,75-99,5827
21039,0-4,314
21039,5-11,393
21039,12-15,269
21039,16-17,114
21039,18-24,339
21039,25-39,766
21039,40-49,643
21039,50-64,959
21039,65-74,531
21039,75-99,456
21041,0-4,792
21041,5-11,1146
21041,12-15,565
21041,16-17,249
21041,18-24,742
21041,25-39,2024
21041,40-49,1450
21041,50-64,2094
21041,65-74,966
21041,75-99,644
21043,0-4,1659
21043,5-11,2194
21043,12-15,1512
21043,16-17,686
21043,18-24,2492
21043,25-39,4611
21043,40-49,3515
21043,50-64,5524
21043,65-74,2943
21043,75-99,2023
21045,0-4,940
21045,5-11,1401
21045,12-15,817
21045,16-17,445
21045,18-24,1276
21045,25-39,2563
21045,40-49,2121
21045,50-64,3160
21045,65-74,1889
21045,75-99,1273
21047,0-4,6672
21047,5-11,7331
21047,12-15,3643
21047,16-17,1681
21047,18-24,11439
21047,25-39,15381
21047,40-49,7269
21047,50-64,9386
21047,65-74,4763
21047,75-99,3848
21049,0-4,2239
21049,5-11,2971
21049,12-15,1916
21049,16-17,939
21049,18-24,2623
21049,25-39,6408
21049,40-49,5000
21049,50-64,7566
21049,65-74,3735
21049,75-99,2573
21051,0-4,1216
21051,5-11,1716
21051,12-15,930
21051,16-17,478
21051,18-24,1488
21051,25-39,4490
21051,40-49,2839
21051,50-64,4206
21051,65-74,1884
21051,75-99,1121
21053,0-4,665
21053,5-11,827
21053,12-15,556
21053,16-17,281
21053,18-24,735
21053,25-39,1756
21053,40-49,1280
21053,50-64,2148
21053,65-74,1133
21053,75-99,812
21055,0-4,487
21055,5-11,753
21055,12-15,542
21055,16-17,240
21055,18-24,611
21055,25-39,1488
21055,40-49,1101
21055,50-64,1957
21055,65-74,1064
21055,75-99,757
21057,0-4,422
21057,5-11,600
21057,12-15,299
21057,16-17,157
21057,18-24,345
21057,25-39,1116
21057,40-49,729
21057,50-64,1590
21057,65-74,833
21057,75-99,607
21059,0-4,6773
21059,5-11,9435
21059,12-15,5632
21059,16-17,2655
21059,18-24,8193
21059,25-39,18727
21059,40-49,12262
21059,50-64,20018
21059,65-74,9635
21059,75-99,7144
21061,0-4,553
21061,5-11,802
21061,12-15,603
21061,16-17,302
21061,18-24,1081
21061,25-39,2128
21061,40-49,1574
21061,50-64,2648
21061,65-74,1468
21061,75-99,979
21063,0-4,350
21063,5-11,548
21063,12-15,319
21063,16-17,163
21063,18-24,598
21063,25-39,1608
21063,40-49,985
21063,50-64,1513
21063,65-74,828
21063,75-99,597
21065,0-4,786
21065,5-11,1250
21065,12-15,676
21065,16-17,364
21065,18-24,1036
21065,25-39,2207
21065,40-49,2152
21065,50-64,3107
21065,65-74,1631
21065,75-99,1015
21067,0-4,19563
21067,5-11,26148
21067,12-15,14315
21067,16-17,7025
21067,18-24,45378
21067,25-39,71977
21067,40-49,38800
21067,50-64,55856
21067,65-74,24890
21067,75-99,16649
21069,0-4,1055
21069,5-11,1324
21069,12-15,773
21069,16-17,401
21069,18-24,1098
21069,25-39,2367
21069,40-49,1874
21069,50-64,3084
21069,65-74,1565
21069,75-99,972
21071,0-4,2176
21071,5-11,3001
21071,12-15,1811
21071,16-17,887
21071,18-24,2929
21071,25-39,6342
21071,40-49,5010
21071,50-64,7923
21071,65-74,3993
21071,75-99,2385
21073,0-4,2898
21073,5-11,3988
21073,12-15,2504
21073,16-17,1180
21073,18-24,4419
21073,25-39,9616
21073,40-49,6607
21073,50-64,10712
21073,65-74,5261
21073,75-99,3344
21075,0-4,393
21075,5-11,514
21075,12-15,307
21075,16-17,128
21075,18-24,442
21075,25-39,1101
21075,40-49,722
21075,50-64,1293
21075,65-74,716
21075,75-99,514
21077,0-4,570
21077,5-11,805
21077,12-15,510
21077,16-17,269
21077,18-24,741
21077,25-39,1582
21077,40-49,1190
21077,50-64,1877
21077,65-74,790
21077,75-99,403
21079,0-4,989
21079,5-11,1557
21079,12-15,916
21079,16-17,444
21079,18-24,1149
21079,25-39,2861
21079,40-49,2335
21079,50-64,4073
21079,65-74,1846
21079,75-99,1275
21081,0-4,1765
21081,5-11,2862
21081,12-15,1327
21081,16-17,719
21081,18-24,2171
21081,25-39,4822
21081,40-49,3084
21081,50-64,4797
21081,65-74,2118
21081,75-99,1286
21083,0-4,2218
21083,5-11,3494
21083,12-15,2159
21083,16-17,1115
21083,18-24,3084
21083,25-39,6668
21083,40-49,4238
21083,50-64,7483
21083,65-74,3858
21083,75-99,2931
21085,0-4,1631
21085,5-11,2382
21085,12-15,1486
21085,16-17,761
21085,18-24,2119
21085,25-39,4662
21085,40-49,3247
21085,50-64,5436
21085,65-74,2740
21085,75-99,1783
21087,0-4,588
21087,5-11,863
21087,12-15,576
21087,16-17,291
21087,18-24,722
21087,25-39,1788
21087,40-49,1418
21087,50-64,2523
21087,65-74,1300
21087,75-99,911
21089,0-4,1897
21089,5-11,3062
21089,12-15,1800
21089,16-17,879
21089,18-24,2580
21089,25-39,6020
21089,40-49,4560
21089,50-64,7544
21089,65-74,4177
21089,75-99,3036
21091,0-4,574
21091,5-11,805
21091,12-15,538
21091,16-17,284
21091,18-24,691
21091,25-39,1481
21091,40-49,1072
21091,50-64,1804
21091,65-74,887
21091,75-99,584
21093,0-4,7245
21093,5-11,10291
21093,12-15,6131
21093,16-17,3021
21093,18-24,10123
21093,25-39,21873
21093,40-49,13530
21093,50-64,21461
21093,65-74,8929
21093,75-99,5923
21095,0-4,1680
21095,5-11,2516
21095,12-15,1250
21095,16-17,661
21095,18-24,1895
21095,25-39,4834
21095,40-49,3316
21095,50-64,5769
21095,65-74,2958
21095,75-99,1820
21097,0-4,1139
21097,5-11,1593
21097,12-15,996
21097,16-17,585
21097,18-24,1466
21097,25-39,2998
21097,40-49,2457
21097,50-64,4223
21097,65-74,1933
21097,75-99,1333
21099,0-4,1349
21099,5-11,1722
21099,12-15,1044
21099,16-17,556
21099,18-24,1457
21099,25-39,3142
21099,40-49,2199
21099,50-64,4196
21099,65-74,1791
21099,75-99,1273
21101,0-4,2736
21101,5-11,4152
21101,12-15,2449
21101,16-17,1150
21101,18-24,3372
21101,25-39,8473
21101,40-49,5924
21101,50-64,9684
21101,65-74,4701
21101,75-99,3188
21103,0-4,943
21103,5-11,1431
21103,12-15,921
21103,16-17,449
21103,18-24,1273
21103,25-39,2728
21103,40-49,1956
21103,50-64,3505
21103,65-74,1686
21103,75-99,1019
21105,0-4,198
21105,5-11,311
21105,12-15,260
21105,16-17,96
21105,18-24,360
21105,25-39,730
21105,40-49,514
21105,50-64,944
21105,65-74,579
21105,75-99,518
21107,0-4,2670
21107,5-11,4153
21107,12-15,2402
21107,16-17,1195
21107,18-24,3286
21107,25-39,8115
21107,40-49,5770
21107,50-64,9583
21107,65-74,4857
21107,75-99,3300
21109,0-4,814
21109,5-11,1123
21109,12-15,719
21109,16-17,354
21109,18-24,980
21109,25-39,2142
21109,40-49,2062
21109,50-64,2901
21109,65-74,1415
21109,75-99,859
21111,0-4,48537
21111,5-11,65548
21111,12-15,38036
21111,16-17,18870
21111,18-24,66070
21111,25-39,162298
21111,40-49,94299
21111,50-64,152962
21111,65-74,70638
21111,75-99,50161
21113,0-4,3425
21113,5-11,5128
21113,12-15,2918
21113,16-17,1461
21113,18-24,5325
21113,25-39,9863
21113,40-49,6920
21113,50-64,10204
21113,65-74,4669
21113,75-99,3118
21115,0-4,1369
21115,5-11,2013
21115,12-15,1126
21115,16-17,583
21115,18-24,1660
21115,25-39,3963
21115,40-49,3158
21115,50-64,4755
21115,65-74,2499
21115,75-99,1508
21117,0-4,11090
21117,5-11,16140
21117,12-15,8249
21117,16-17,4302
21117,18-24,13358
21117,25-39,36053
21117,40-49,20244
21117,50-64,33121
21117,65-74,14122
